visit_id,client_id,Variation,successful_visit,step_count,visit_duration,confirm,start,step_1,step_2,step_3
272789559_24598434869_244418,7456717,Control,True,7,133.0,1,1,2,2,1
272793995_54643228299_34745,821604,Test,True,5,122.0,1,1,1,1,1
27279550_54302342811_665923,8196373,Control,True,5,149.0,1,1,1,1,1
272804144_19394029865_538273,8000863,Test,False,4,376.0,0,1,1,1,1
272807964_72301327625_833543,5890932,Control,True,5,319.0,1,1,1,1,1
272810868_52002042949_718045,2590254,Test,False,1,0.0,0,1,0,0,0
272826446_38787745261_418600,5268068,Test,False,1,0.0,1,0,0,0,0
272840206_46623955770_538602,3939719,Control,False,2,33.0,0,1,1,0,0
272849087_15991455201_797735,6275855,Control,False,4,127.0,0,1,1,1,1
272851853_4695608696_16172,4860230,Test,True,5,186.0,1,1,1,1,1
272910513_85622325849_329391,9734167,Control,False,2,12.0,0,1,1,0,0
27292416_72628641872_546898,1398109,Test,True,5,226.0,1,1,1,1,1
272925294_59809149733_994526,5644486,Control,False,4,197.0,0,1,1,1,1
27293903_44018070538_545059,2706793,Test,True,7,157.0,1,1,3,1,1
272955329_60532303706_118839,1970759,Control,True,5,228.0,1,1,1,1,1
272956932_50355394170_633352,6891366,Control,False,1,0.0,0,1,0,0,0
273029877_41578719040_601171,8963162,Test,True,5,112.0,1,1,1,1,1
273060276_39406266746_311488,4960297,Control,False,2,63.0,0,1,1,0,0
27306491_11910696801_879744,4712253,Test,False,1,0.0,1,0,0,0,0
273065079_40377334672_917561,1569375,Test,False,1,0.0,0,1,0,0,0
273069739_64553817824_148731,6767201,Test,False,3,18.0,0,1,1,1,0
273070392_71319477279_927176,9076129,Test,False,3,129.0,0,1,2,0,0
273083521_82074998404_156498,2782863,Control,True,8,231.0,1,1,2,2,2
2730919_13660084425_944238,2262027,Test,True,5,242.0,1,1,1,1,1
273118493_2765336154_665651,2869244,Test,True,5,232.0,1,1,1,1,1
273130076_75352250583_962978,9725807,Test,True,5,364.0,1,1,1,1,1
273155896_77076171501_501424,8384909,Test,False,3,27.0,0,1,1,1,0
273170494_93036008757_563755,5717725,Control,False,3,78.0,0,1,2,0,0
273170698_81575340706_313648,9388977,Control,False,2,28.0,0,1,1,0,0
273205151_88328266792_390563,2023674,Test,True,5,171.0,1,1,1,1,1
273218417_14037839320_638771,867433,Test,True,5,293.0,1,1,1,1,1
27335816_78380557173_223910,6802314,Test,False,4,51.0,0,1,3,0,0
273391599_63876058514_680790,1503317,Control,True,5,361.0,1,1,1,1,1
273393727_57024844160_121778,7514780,Test,False,1,0.0,0,1,0,0,0
273398264_48108288732_910790,1819374,Control,False,1,0.0,0,1,0,0,0
273398360_47228423229_609978,1245225,Control,True,5,349.0,1,1,1,1,1
273424428_41484611854_464953,3793239,Test,False,4,136.0,0,1,1,1,1
273443004_75294395439_907078,9049387,Test,False,1,0.0,0,1,0,0,0
273448830_95311008034_158679,8648261,Control,True,5,116.0,1,1,1,1,1
273454296_11979170444_88965,5090952,Test,False,1,0.0,0,1,0,0,0
273462162_45748904260_571980,3383050,Control,False,1,0.0,0,1,0,0,0
273468680_60159837189_672805,6737832,Test,True,6,289.0,1,1,2,1,1
273471873_6120070413_673776,6010271,Control,True,5,154.0,1,1,1,1,1
273479351_2539388272_85293,2882324,Test,True,5,387.0,1,1,1,1,1
273487191_34772096060_220026,4832456,Test,False,2,54.0,0,1,1,0,0
273535421_77937092173_474455,4160955,Control,False,4,131.0,0,1,1,1,1
273564881_13867429766_927301,7923307,Test,True,5,377.0,1,1,1,1,1
273595684_60051533546_495174,11070,Control,False,4,148.0,0,1,1,1,1
27361543_32086069406_272742,8887485,Test,True,5,136.0,1,1,1,1,1
273620654_53358324949_396335,8587544,Test,False,7,297.0,0,1,2,2,2
273630098_46846680300_873657,4031845,Control,True,5,381.0,1,1,1,1,1
273644085_52020019067_430519,4178665,Control,True,5,186.0,1,1,1,1,1
273661354_76309051541_564921,7500270,Control,False,4,80.0,0,1,1,1,1
27368114_70544728030_115145,2018953,Test,True,5,233.0,1,1,1,1,1
273689466_94470296514_231118,4508248,Test,False,2,63.0,0,1,1,0,0
273690010_27421885759_151569,957488,Test,False,2,14.0,0,1,1,0,0
27369930_32905444390_476686,9607208,Test,False,1,0.0,0,1,0,0,0
27370994_74075288563_399355,9210908,Test,False,2,13.0,0,1,1,0,0
273716117_59929430873_611488,4238196,Control,False,2,30.0,1,0,0,0,1
273718079_17007143921_491713,1651717,Control,True,5,102.0,1,1,1,1,1
273742192_21949336984_228072,8625604,Test,True,5,139.0,1,1,1,1,1
27374790_48254649226_495471,4267473,Control,True,5,80.0,1,1,1,1,1
27376727_24388431650_106753,4166734,Control,True,5,309.0,1,1,1,1,1
273773480_65600464773_369320,405501,Control,False,1,0.0,0,1,0,0,0
273781391_90741567469_723614,5364422,Test,False,1,0.0,1,0,0,0,0
273791768_8921679097_864807,7758973,Test,True,5,177.0,1,1,1,1,1
273821867_31149882431_249285,353896,Control,False,1,0.0,1,0,0,0,0
273831297_68372590732_621665,942272,Test,True,5,218.0,1,1,1,1,1
273872586_82247037928_585289,6593577,Control,True,5,80.0,1,1,1,1,1
273875895_54088380821_366562,7895984,Test,True,5,66.0,1,1,1,1,1
273879542_38869278017_752083,1423461,Control,True,5,327.0,1,1,1,1,1
273890988_556732310_856513,1662273,Test,True,5,55.0,1,1,1,1,1
273921675_58425935644_392745,8516632,Control,True,7,282.0,1,1,2,2,1
273927481_22491833737_806038,3428017,Test,False,2,27.0,0,1,1,0,0
273954559_37468655482_882351,649107,Control,False,1,0.0,0,1,0,0,0
27396743_94446586928_806378,6839302,Test,True,5,99.0,1,1,1,1,1
274024671_14367897659_599905,7222675,Test,True,5,99.0,1,1,1,1,1
274031305_538385108_841775,6638356,Control,False,3,290.0,1,0,0,1,1
274034681_17784732567_125609,2710557,Test,True,5,147.0,1,1,1,1,1
274045098_52754588687_646034,6761711,Test,True,5,128.0,1,1,1,1,1
27405484_9359138873_36952,2666398,Control,True,5,149.0,1,1,1,1,1
274065670_58803549788_382078,9173661,Test,False,1,0.0,1,0,0,0,0
27408306_5243265940_743525,4436151,Control,False,1,0.0,0,1,0,0,0
274089693_98439985500_970910,2914974,Test,False,1,0.0,0,1,0,0,0
274090759_39717821974_115947,1835630,Control,False,1,0.0,0,1,0,0,0
27410020_56636194579_39696,8888550,Control,False,1,0.0,0,1,0,0,0
274102478_28178436502_974841,3877620,Test,True,5,335.0,1,1,1,1,1
274111347_96750433054_293353,4825475,Test,True,5,58.0,1,1,1,1,1
27412968_79136341326_351016,125679,Control,True,8,160.0,1,1,2,2,2
274135073_39823290301_473312,2271187,Test,True,5,166.0,1,1,1,1,1
274152003_53983162171_286843,6344380,Control,False,2,48.0,0,1,1,0,0
27415594_77468970161_865563,2706662,Control,True,5,434.0,1,1,1,1,1
274171142_40128652578_731089,7008613,Control,False,4,41.0,0,1,2,1,0
274172921_46600671015_682787,5385720,Test,False,1,0.0,0,1,0,0,0
274218365_51218156471_938802,2808713,Test,False,2,10.0,0,1,1,0,0
274224861_11388458648_907805,6735099,Control,False,1,0.0,0,1,0,0,0
274242827_89832982065_40649,5872502,Test,False,2,34.0,0,1,1,0,0
274242949_98411345583_486130,6248859,Test,False,1,0.0,0,1,0,0,0
27429139_56478117718_324890,9317716,Control,False,1,0.0,0,1,0,0,0
274301865_9071453177_660605,2145346,Control,False,4,208.0,0,1,1,1,1
274333178_13804088000_150261,8706967,Test,False,1,0.0,0,1,0,0,0
274348281_70789778736_333556,6331089,Control,True,7,116.0,1,1,1,2,2
274365802_29621662484_458005,1988961,Control,False,5,252.0,1,1,1,1,1
274390956_32730608683_218462,4625714,Control,True,5,241.0,1,1,1,1,1
274475425_26641652463_428608,5350623,Test,False,1,0.0,0,1,0,0,0
274476768_88442527368_975696,2689878,Test,True,5,126.0,1,1,1,1,1
274488028_11421712739_810052,9499719,Control,False,2,28.0,0,1,1,0,0
274501392_26785966499_60047,4224360,Control,True,5,212.0,1,1,1,1,1
274509380_26530961716_523813,7149361,Control,True,5,286.0,1,1,1,1,1
274547214_1303729376_956103,6238948,Test,True,5,168.0,1,1,1,1,1
274551129_5151198328_699363,6648032,Control,False,1,0.0,1,0,0,0,0
274573271_24803987442_877148,1406494,Control,False,1,0.0,0,1,0,0,0
274587578_31242524986_226845,6946004,Control,False,1,0.0,0,1,0,0,0
27459587_45279604636_913427,9528790,Control,True,5,257.0,1,1,1,1,1
274598042_1026557758_297179,3287493,Test,False,1,0.0,0,1,0,0,0
274607915_729486445_504224,1772241,Control,False,3,13.0,0,1,1,1,0
274617_30715247489_798096,8329929,Test,False,1,0.0,0,1,0,0,0
274626735_65992396202_80774,9114215,Control,False,1,0.0,0,1,0,0,0
274703637_19448608046_85053,4409389,Test,False,2,11.0,0,1,1,0,0
274707504_23104861982_466790,2833457,Test,False,1,0.0,0,1,0,0,0
274708207_58076364245_858459,1445747,Control,False,1,0.0,0,1,0,0,0
27470927_65943025598_757996,5965304,Control,True,6,404.0,1,1,1,2,1
274733569_31313180309_937996,7040762,Control,False,1,0.0,0,1,0,0,0
274737904_4957228193_574044,2974324,Test,False,2,39.0,0,1,1,0,0
274764413_39050544049_511473,4852148,Control,False,4,101.0,0,1,1,1,1
274770128_8505552765_909558,9620080,Test,True,5,166.0,1,1,1,1,1
274787304_36960474495_17655,5760465,Test,False,1,0.0,0,1,0,0,0
274788971_36354131881_333131,3385688,Control,False,1,0.0,0,1,0,0,0
274797171_20561083904_311476,7278892,Control,True,6,233.0,1,1,2,1,1
274802260_56333449284_249886,8136408,Test,False,1,0.0,1,0,0,0,0
274802673_56576812702_31592,4350732,Test,True,5,419.0,1,1,1,1,1
274804776_42575262327_300003,9191937,Control,False,3,14.0,0,1,1,1,0
274813098_78494561215_633965,4057075,Test,False,5,239.0,1,1,1,1,1
274824650_58472135441_626148,8950763,Test,True,5,205.0,1,1,1,1,1
274848292_79048291629_484353,3398348,Test,True,5,348.0,1,1,1,1,1
274848716_13491574418_424739,9036856,Control,False,1,0.0,0,1,0,0,0
274853920_22717475851_392473,9179900,Control,False,5,96.0,0,1,2,2,0
274874863_5793833833_588991,5117714,Control,True,5,92.0,1,1,1,1,1
274879826_71567168684_934082,1180860,Test,True,5,151.0,1,1,1,1,1
274890794_71967910995_617246,3068965,Test,False,1,0.0,1,0,0,0,0
274915174_96085398020_745014,5168921,Test,True,5,330.0,1,1,1,1,1
27495346_68722878393_542619,3874051,Control,True,7,253.0,1,1,1,2,2
274958332_59227941584_873354,5754995,Test,True,5,172.0,1,1,1,1,1
274978624_52573690680_616565,1501476,Test,False,1,0.0,0,1,0,0,0
274991257_97787788892_877423,8603917,Test,True,5,313.0,1,1,1,1,1
275003704_36654373447_242110,3863399,Test,False,4,247.0,0,1,1,1,1
275004272_32355690352_914687,2314002,Test,False,4,104.0,0,1,2,1,0
275011810_78161809958_271095,3999608,Control,False,2,55.0,0,1,1,0,0
275017615_71185326681_382109,3486930,Control,False,1,0.0,0,1,0,0,0
275023761_34951365747_190240,2463820,Test,True,6,255.0,1,1,1,2,1
275046637_4280977726_302178,304915,Test,True,5,78.0,1,1,1,1,1
275066779_75737269694_26195,1829420,Test,False,1,0.0,0,1,0,0,0
275090142_37312530555_235555,6213026,Test,False,4,68.0,0,1,1,1,1
275134916_79945802033_972515,5100032,Control,False,1,0.0,1,0,0,0,0
275139269_55047113208_419233,1966795,Test,True,5,133.0,1,1,1,1,1
275154475_17312050140_47357,5819654,Control,False,2,50.0,0,1,1,0,0
275159827_57486027235_844876,3502276,Control,True,7,338.0,1,1,1,2,2
275166436_48123526380_734203,8156691,Control,True,5,132.0,1,1,1,1,1
275176699_42023462740_262711,7584268,Test,True,5,246.0,1,1,1,1,1
27517765_26869801838_686714,2774365,Control,False,3,70.0,0,1,1,1,0
275179070_64763778486_860302,4197208,Control,True,5,263.0,1,1,1,1,1
275194162_6718708771_56732,3354637,Test,False,1,0.0,0,1,0,0,0
275203114_61243819064_990030,2824309,Control,True,5,113.0,1,1,1,1,1
275203890_93987324063_749986,5002833,Control,True,6,100.0,1,1,1,2,1
2752749_2947549935_971485,1681883,Control,True,5,390.0,1,1,1,1,1
275293673_41778662101_387217,9902918,Test,False,1,0.0,0,1,0,0,0
275301911_65716174634_46338,9728907,Test,False,4,211.0,0,1,1,1,1
275309189_45703341836_747328,5592653,Control,False,1,0.0,0,1,0,0,0
275313017_35851951626_514788,9188590,Test,True,5,176.0,1,1,1,1,1
27532209_65516402874_293642,6747182,Control,False,1,0.0,0,1,0,0,0
275371176_82724170451_750663,4848304,Control,False,1,0.0,0,1,0,0,0
275372120_37230999085_412696,247960,Test,False,4,135.0,0,1,2,1,0
275382411_57579666512_181011,3219916,Control,False,4,210.0,0,1,1,1,1
275427958_78335219856_737916,1830446,Control,False,1,0.0,0,1,0,0,0
275444988_48611782328_540609,5501969,Test,False,1,0.0,0,1,0,0,0
275451448_68201763122_370093,4075832,Test,False,1,0.0,1,0,0,0,0
27547655_60251865854_895025,4940498,Control,False,1,0.0,1,0,0,0,0
275522616_13200763702_380141,2704747,Control,True,5,290.0,1,1,1,1,1
275531017_93079118001_993220,9612771,Control,False,1,0.0,0,1,0,0,0
275544664_25660814041_190321,4866515,Control,False,1,0.0,0,1,0,0,0
275561889_46014259686_676752,9541159,Test,False,3,24.0,0,1,1,1,0
275566563_90561700289_573265,430812,Control,False,1,0.0,0,1,0,0,0
275582409_851221782_28087,5855387,Control,True,5,181.0,1,1,1,1,1
275593027_62007191465_832585,9640116,Test,False,1,0.0,0,1,0,0,0
275603739_10846253780_438049,1599359,Test,True,5,140.0,1,1,1,1,1
275627899_80410035951_563337,3332995,Test,True,5,122.0,1,1,1,1,1
275655456_99191219548_907703,2278737,Test,True,5,88.0,1,1,1,1,1
275655702_58126069489_429143,6208983,Test,False,1,0.0,0,1,0,0,0
275658974_68549420172_24651,4778460,Control,True,6,225.0,1,1,2,1,1
275664577_98764799306_432141,2153015,Control,False,2,15.0,0,1,1,0,0
275708821_11506142761_411215,9154169,Control,False,2,36.0,1,0,0,0,1
275716229_19314569443_550115,5091556,Test,False,6,162.0,0,1,1,2,2
275726929_98205151613_948209,7840357,Control,False,2,7.0,0,1,1,0,0
275738682_86948035110_482422,2786535,Test,False,6,229.0,0,1,2,2,1
275755945_41786355854_641750,3036660,Control,False,1,0.0,0,1,0,0,0
275814579_52820507036_769246,6472361,Control,False,2,52.0,1,0,0,0,1
27582777_21237872888_468581,6121045,Control,True,6,181.0,1,1,2,1,1
27584515_71223025323_406328,1680542,Test,False,6,136.0,1,0,1,2,2
275863932_11774955120_779549,3439716,Test,True,5,209.0,1,1,1,1,1
275914741_41218047720_697246,8923342,Test,False,2,27.0,0,1,1,0,0
275915057_65571743803_25862,5101135,Test,False,1,0.0,0,1,0,0,0
27591850_86728268121_864760,261857,Control,False,1,0.0,0,1,0,0,0
275953982_41415710827_495589,7694631,Test,True,5,160.0,1,1,1,1,1
275995750_60785303641_106375,9473567,Control,True,5,262.0,1,1,1,1,1
276004839_43397890436_783385,824375,Test,True,5,94.0,1,1,1,1,1
276029728_14262572025_401215,1676632,Test,False,1,0.0,0,1,0,0,0
276039717_59874980424_38070,2891606,Control,True,5,99.0,1,1,1,1,1
276064164_64789304677_563540,802392,Test,False,3,56.0,0,1,1,1,0
276066031_50736025801_795997,3170143,Test,False,2,42.0,0,1,1,0,0
276072458_4904154219_61668,2620479,Test,True,6,199.0,1,1,2,1,1
276100761_48622858503_342103,8035493,Control,False,2,31.0,0,1,1,0,0
276109834_14180422074_62304,3512520,Control,False,4,181.0,0,1,1,1,1
276132932_66447704429_368803,898644,Control,False,1,0.0,0,1,0,0,0
276144101_56245814958_416944,524481,Test,False,3,13.0,0,1,1,1,0
276159693_94683090960_661044,887671,Test,True,5,125.0,1,1,1,1,1
276180650_28504846386_612042,8679095,Test,True,6,360.0,1,1,2,1,1
276183764_5943390832_627123,7108764,Test,True,5,148.0,1,1,1,1,1
276203956_67644262851_988270,2559643,Control,True,5,120.0,1,1,1,1,1
276226378_53406559104_430562,5982683,Test,True,5,133.0,1,1,1,1,1
276236721_40576952950_186314,8923376,Test,False,3,126.0,0,1,2,0,0
276244542_7440364269_294632,2000326,Control,True,5,308.0,1,1,1,1,1
276245010_65371707353_985541,7511012,Test,True,7,182.0,1,1,1,2,2
276332863_24747101346_212582,4590197,Test,False,4,115.0,0,1,1,1,1
27635543_55397528031_458012,3751050,Control,False,1,0.0,0,1,0,0,0
276369501_15930441880_608877,6622347,Control,True,8,391.0,1,1,2,2,2
27637550_25627328321_527233,1228930,Test,True,8,235.0,1,1,2,2,2
276398291_19999758084_914676,3642858,Test,False,1,0.0,0,1,0,0,0
276399849_8580840669_842165,1608489,Test,True,5,147.0,1,1,1,1,1
276401287_3777595540_582054,2612292,Test,False,1,0.0,1,0,0,0,0
276428238_42641459779_995418,4960297,Control,False,2,43.0,0,1,1,0,0
276492165_17127781756_2397,7487053,Test,False,1,0.0,0,1,0,0,0
27652326_44336210973_72326,9161577,Test,True,5,94.0,1,1,1,1,1
276550639_60435156063_657758,7464807,Test,True,5,126.0,1,1,1,1,1
276558048_80254192537_186340,4025387,Control,True,5,138.0,1,1,1,1,1
276566471_84191902209_630434,9388977,Control,False,1,0.0,0,1,0,0,0
276592076_57518574301_561202,4902193,Test,False,1,0.0,0,1,0,0,0
276617353_87828778077_601386,9245399,Control,True,12,315.0,1,1,1,5,4
276620584_52463567385_54413,2253625,Test,True,5,340.0,1,1,1,1,1
27663030_85273921837_907928,8601616,Test,True,5,91.0,1,1,1,1,1
276630471_67102268256_955455,2532966,Control,False,1,0.0,1,0,0,0,0
276637291_17076156368_666961,194470,Test,False,1,0.0,0,1,0,0,0
276640530_95947075728_877958,6244625,Control,True,5,111.0,1,1,1,1,1
276652350_88734108311_891378,3125088,Test,False,1,0.0,0,1,0,0,0
27667428_98255137241_799320,6986354,Test,True,5,223.0,1,1,1,1,1
276760206_98231123496_439037,9667893,Test,False,4,99.0,0,1,1,1,1
276779980_50294531829_600420,6735618,Control,True,5,342.0,1,1,1,1,1
276803378_30854507519_251071,9075554,Test,False,3,108.0,0,1,1,1,0
276831987_25789709388_975111,1987005,Test,False,3,29.0,0,1,1,1,0
276856932_82839650645_673275,8065001,Control,True,5,123.0,1,1,1,1,1
276859491_99058735265_202036,5117624,Control,False,3,54.0,0,1,1,1,0
27686816_59337220565_925342,3470971,Control,False,4,145.0,0,1,1,1,1
27688737_82496391839_40382,8112947,Test,True,5,142.0,1,1,1,1,1
276893970_52658760805_765265,4644036,Test,True,5,227.0,1,1,1,1,1
276925554_72337031305_58995,8408800,Control,True,5,138.0,1,1,1,1,1
276929033_19334768436_635896,9357572,Test,True,5,107.0,1,1,1,1,1
276936955_90730334165_264179,9320742,Test,True,5,90.0,1,1,1,1,1
276944821_54350379944_294721,1008151,Control,False,2,31.0,0,1,1,0,0
276965433_93899434500_860127,4263114,Control,True,7,191.0,1,1,1,1,3
27696998_66292872493_104751,4239411,Control,False,4,120.0,0,1,1,1,1
276973845_91491415334_464004,3074522,Test,True,5,260.0,1,1,1,1,1
276979833_57665331320_973166,7816862,Control,False,6,379.0,1,1,2,1,1
276983103_43552872680_749049,4089994,Test,True,7,512.0,1,1,1,2,2
277024729_73306834582_469444,9493249,Test,False,1,0.0,0,1,0,0,0
277064307_83619608874_671670,5812262,Test,False,4,167.0,0,1,1,1,1
277197028_51636047196_218632,4245199,Test,False,5,215.0,0,1,1,1,2
277200685_36817186779_314273,7826781,Test,False,1,0.0,0,1,0,0,0
277205909_7846258795_84283,4687142,Test,True,5,189.0,1,1,1,1,1
277220860_47044997215_859591,5408064,Test,False,1,0.0,1,0,0,0,0
277231638_32194232333_900694,3595560,Control,False,2,31.0,0,1,1,0,0
27723541_89455904133_585480,9512824,Test,False,1,0.0,0,1,0,0,0
277241522_93216559618_240511,1788187,Control,True,5,137.0,1,1,1,1,1
277248187_18179523868_438999,85097,Control,False,3,70.0,0,1,2,0,0
277257625_89428251714_442601,6758838,Test,False,6,179.0,0,1,1,2,2
27727808_19137507656_760203,1678122,Control,True,5,369.0,1,1,1,1,1
277279659_90936024257_57418,9456922,Control,True,5,167.0,1,1,1,1,1
277286044_35546790527_967440,3728714,Control,False,1,0.0,0,1,0,0,0
277294737_5644855313_775167,657033,Test,True,5,149.0,1,1,1,1,1
277359069_16465881009_56719,4389711,Control,True,5,257.0,1,1,1,1,1
277370259_38304670588_761193,9694706,Control,True,5,117.0,1,1,1,1,1
277376019_86864312904_727406,1841547,Control,False,1,0.0,0,1,0,0,0
2773764_5873360680_674364,854413,Test,False,3,37.0,0,1,1,1,0
277380766_12445801405_189099,3518821,Test,True,5,128.0,1,1,1,1,1
27739154_35430648526_463381,6679450,Test,True,5,247.0,1,1,1,1,1
27747254_34904707491_464735,5858436,Test,True,5,157.0,1,1,1,1,1
27749789_13843139300_332424,2342626,Control,False,1,0.0,0,1,0,0,0
277535932_9685717243_207275,517186,Control,True,5,182.0,1,1,1,1,1
277537197_81184089842_103093,3376026,Test,False,2,4.0,0,1,1,0,0
27754539_9959052929_583100,649422,Test,False,1,0.0,0,1,0,0,0
277551168_71589446277_645112,6542287,Test,False,2,6.0,0,1,1,0,0
277551608_1234838091_433375,3421736,Test,False,1,0.0,0,1,0,0,0
277553016_19121105236_180263,6717584,Test,False,1,0.0,1,0,0,0,0
277557670_77778619670_202288,1851755,Control,False,1,0.0,0,1,0,0,0
277571615_3597260402_458832,1453759,Control,False,1,0.0,0,1,0,0,0
277573237_17857345427_762034,5292288,Control,True,5,143.0,1,1,1,1,1
27758335_75603046751_114414,3212441,Control,True,5,104.0,1,1,1,1,1
277589995_17064649311_285080,3552115,Control,False,7,38.0,0,1,4,2,0
277595530_5818869639_88571,2858338,Test,True,5,343.0,1,1,1,1,1
277596112_34139334880_706630,484325,Test,False,4,79.0,0,1,1,1,1
277601836_60588432903_796373,4008076,Control,True,5,251.0,1,1,1,1,1
277610452_49621326046_955957,9978138,Control,True,5,177.0,1,1,1,1,1
277637113_1195970379_335049,7362381,Test,False,1,0.0,0,1,0,0,0
277648608_57922227978_20260,6020962,Control,False,1,0.0,0,1,0,0,0
277670841_70561836621_974465,2174230,Test,False,1,0.0,1,0,0,0,0
277685288_27373295864_321109,455226,Test,False,1,0.0,1,0,0,0,0
277687523_35313885700_537264,8287502,Control,False,1,0.0,0,1,0,0,0
27769580_69621731350_530982,7519532,Test,True,5,107.0,1,1,1,1,1
277702454_55413387871_554477,9801271,Control,False,1,0.0,0,1,0,0,0
277722344_16509128319_291072,2603992,Control,False,1,0.0,0,1,0,0,0
